customer_id,customer_code,full_name,gender,birth_date,email,phone,segment,job_segment,city,province,registration_date,branch_id,is_active,credit_score,estimated_salary
1573,CST001573,Lukman Sihombing,M,1994-06-06,lukmansiho978@yahoo.com,087896306670,RETAIL,Pensiunan,Batam,Sulawesi Selatan,2010-09-11,13,True,709,18500000
1574,CST001574,Zaki Setiawan,M,1974-07-29,zakisetiaw61@gmail.com,085815800971,RETAIL,PNS,Banjarmasin,Sumatera Selatan,2020-05-06,7,True,510,22000000
1575,CST001575,Cahyo Santoso,M,1991-06-12,cahyosanto911@icloud.com,085844888392,RETAIL,Profesional,Balikpapan,DI Yogyakarta,2017-07-28,1,True,652,14500000
1576,CST001576,Rudi Permata,M,1984-02-28,rudipermat859@yahoo.com,085285455139,RETAIL,Pelajar/Mahasiswa,Jakarta,Jawa Timur,2022-02-24,10,True,484,18000000
1577,CST001577,Liana Siregar,F,2005-04-24,lianasireg561@mail.com,082269323800,RETAIL,Wirausaha,Denpasar,Banten,2014-08-17,15,True,559,29000000
1578,CST001578,Yuli Lestari,F,1979-07-15,yulilestar442@mail.com,085116371206,RETAIL,Ibu Rumah Tangga,Bogor,Sumatera Utara,2021-08-08,6,True,646,28500000
1579,CST001579,Doni Hartono,M,1987-02-24,doniharton310@gmail.com,087711441572,RETAIL,Pensiunan,Depok,DI Yogyakarta,2021-07-07,13,True,437,29500000
1580,CST001580,Fitri Prasetyo,F,1982-07-15,fitriprase940@gmail.com,082261189260,RETAIL,Profesional,Bogor,DI Yogyakarta,2018-09-03,21,True,897,25000000
1581,CST001581,Bella Manurung,F,1990-09-23,bellamanur994@yahoo.com,085784377140,RETAIL,Pensiunan,Manado,Kalimantan Timur,2021-03-26,11,True,573,39000000
1582,CST001582,Rini Wahyudi,F,1993-01-14,riniwahyud10@yahoo.com,081211962272,VIP,Pelajar/Mahasiswa,Pontianak,Riau,2010-08-23,9,True,753,9000000
1583,CST001583,Tini Permata,F,1973-08-18,tinipermat817@icloud.com,082285095709,RETAIL,PNS,Balikpapan,Sulawesi Selatan,2018-10-05,3,True,870,26000000
1584,CST001584,Sandi Prasetyo,M,1961-03-31,sandiprase422@outlook.com,081234848437,PRIORITY,PNS,Jakarta,DI Yogyakarta,2014-03-29,14,True,649,39500000
1585,CST001585,Sari Harahap,F,1985-02-01,sariharaha313@yahoo.com,087854496695,RETAIL,TNI/POLRI,Malang,Kalimantan Selatan,2012-10-13,23,True,581,30500000
1586,CST001586,Qori Saputra,M,1970-02-14,qorisaputr8@gmail.com,081361734479,RETAIL,Pensiunan,Bogor,Sulawesi Selatan,2021-03-24,6,True,745,10500000
1587,CST001587,Sari Wibowo,F,2004-05-31,sariwibowo844@yahoo.com,085748971001,RETAIL,Ibu Rumah Tangga,Banjarmasin,Jawa Barat,2015-02-11,5,True,718,21000000
1588,CST001588,Kartika Purnomo,F,1961-09-20,kartikapur42@outlook.com,087848414235,RETAIL,Karyawan Swasta,Banjarmasin,Jawa Timur,2015-05-16,21,True,486,46000000
1589,CST001589,Sari Hidayat,F,1991-05-15,sarihidaya588@icloud.com,081330265647,VIP,Ibu Rumah Tangga,Medan,Kalimantan Selatan,2021-01-12,3,True,686,11000000
1590,CST001590,Bagas Hermawan,M,1997-01-19,bagasherma692@icloud.com,087841079116,RETAIL,Pensiunan,Batam,Banten,2010-11-04,9,True,732,8000000
1591,CST001591,Tono Permata,M,2000-04-16,tonopermat62@icloud.com,085854247388,PRIORITY,Profesional,Tangerang,Jawa Timur,2015-05-30,16,False,742,33500000
1592,CST001592,Nita Harahap,F,1999-06-18,nitaharaha5@gmail.com,085888125325,PRIORITY,Karyawan Swasta,Bandung,Kepulauan Riau,2020-04-13,21,True,684,4500000
1593,CST001593,Zaki Rahayu,M,1991-06-10,zakirahayu586@icloud.com,081296660286,RETAIL,Wirausaha,Banjarmasin,Jawa Timur,2020-11-01,19,True,584,32000000
1594,CST001594,Oki Nugroho,M,1991-02-10,okinugroho137@gmail.com,081203709070,PRIORITY,Ibu Rumah Tangga,Solo,Kepulauan Riau,2021-11-17,2,True,662,49500000
1595,CST001595,Zara Panjaitan,F,1993-12-29,zarapanjai231@yahoo.com,081270983484,RETAIL,Pelajar/Mahasiswa,Malang,DI Yogyakarta,2023-01-04,10,True,842,29000000
1596,CST001596,Umar Wahyudi,M,1986-03-09,umarwahyud873@mail.com,085145657267,RETAIL,Pensiunan,Bandung,Kepulauan Riau,2011-05-01,20,True,657,9500000
1597,CST001597,Olga Hartono,F,1999-09-18,olgaharton592@outlook.com,081203452202,RETAIL,Karyawan Swasta,Batam,Sulawesi Selatan,2020-09-09,8,True,464,27500000
1598,CST001598,Hana Rahayu,F,1988-04-21,hanarahayu229@yahoo.com,081290740635,RETAIL,Profesional,Bekasi,Kalimantan Timur,2019-12-11,5,True,604,33500000
1599,CST001599,Fitri Susanto,F,1985-09-26,fitrisusan205@mail.com,087890053669,PRIORITY,Wirausaha,Bekasi,Riau,2022-07-07,14,True,532,11000000
1600,CST001600,Sandi Hidayat,M,1990-11-28,sandihiday792@icloud.com,082272372259,RETAIL,PNS,Semarang,Kepulauan Riau,2013-07-29,8,True,822,49500000
1601,CST001601,Budi Siregar,M,1983-01-03,budisirega671@yahoo.com,085103704333,PRIORITY,Wirausaha,Cirebon,Jawa Barat,2013-03-13,21,True,854,35500000
1602,CST001602,Sandi Hartono,M,1987-12-09,sandiharto650@gmail.com,082157804737,RETAIL,Profesional,Cirebon,Kalimantan Timur,2018-12-10,4,True,615,39500000
1603,CST001603,Nita Santoso,F,1989-08-23,nitasantos379@outlook.com,085142157837,RETAIL,Karyawan Swasta,Denpasar,Banten,2016-08-20,1,True,765,12000000
1604,CST001604,Citra Simanjuntak,F,1993-06-16,citrasiman543@outlook.com,087834288390,RETAIL,Ibu Rumah Tangga,Balikpapan,Sulawesi Selatan,2021-09-19,15,False,746,46000000
1605,CST001605,Wahyu Wibowo,M,1962-03-16,wahyuwibow24@yahoo.com,082119859655,RETAIL,PNS,Bekasi,Sumatera Utara,2018-05-08,1,True,622,50000000
1606,CST001606,Qita Harahap,F,1958-04-21,qitaharaha662@mail.com,082247671499,RETAIL,Pelajar/Mahasiswa,Semarang,Jawa Tengah,2019-01-17,18,True,770,42000000
1607,CST001607,Dimas Manurung,M,1955-02-01,dimasmanur541@outlook.com,082142762215,RETAIL,Pelajar/Mahasiswa,Semarang,Kalimantan Timur,2015-03-09,15,True,693,46000000
1608,CST001608,Diana Lubis,F,1978-01-26,dianalubis345@icloud.com,085103895546,RETAIL,Profesional,Depok,Jawa Barat,2023-10-18,16,True,651,16500000
1609,CST001609,Agus Susanto,M,1963-03-03,agussusant679@yahoo.com,085836632567,RETAIL,Karyawan Swasta,Tangerang,DI Yogyakarta,2010-05-09,7,True,658,31500000
1610,CST001610,Olga Wibowo,F,1960-11-10,olgawibowo684@mail.com,081219109048,RETAIL,Pelajar/Mahasiswa,Jakarta,DI Yogyakarta,2019-07-23,15,True,839,12500000
1611,CST001611,Feni Nugroho,F,1995-02-16,feninugroh908@icloud.com,082278595417,VIP,PNS,Balikpapan,Kalimantan Timur,2022-07-05,1,True,653,9000000
1612,CST001612,Feni Sihombing,F,1987-10-24,fenisihomb111@gmail.com,085157346694,RETAIL,Ibu Rumah Tangga,Depok,DI Yogyakarta,2022-07-18,8,True,793,38000000
1613,CST001613,Yanuar Sihombing,M,1984-03-17,yanuarsiho514@icloud.com,081256651837,RETAIL,Pensiunan,Yogyakarta,Riau,2012-12-07,3,True,872,37500000
1614,CST001614,Putra Hartono,M,1977-01-09,putraharto364@gmail.com,087868593806,RETAIL,Profesional,Surabaya,Jawa Tengah,2015-12-03,8,True,840,39500000
1615,CST001615,Eka Purnomo,F,1969-11-02,ekapurnomo953@yahoo.com,085135486952,VIP,Karyawan Swasta,Medan,Kalimantan Timur,2015-12-13,12,True,821,18000000
1616,CST001616,Rina Santoso,F,2001-10-01,rinasantos47@yahoo.com,085246946604,RETAIL,PNS,Depok,Riau,2022-03-31,13,True,541,32000000
1617,CST001617,Tini Nasution,F,1965-12-28,tininasuti437@gmail.com,082121503965,VIP,Pelajar/Mahasiswa,Solo,DI Yogyakarta,2011-11-03,23,True,688,43500000
1618,CST001618,Agus Lestari,M,1982-02-26,aguslestar322@icloud.com,087833352866,RETAIL,Wirausaha,Solo,Sumatera Utara,2012-10-01,11,True,792,4500000
1619,CST001619,Tono Saputra,M,1998-03-27,tonosaputr809@icloud.com,081210124571,VIP,TNI/POLRI,Pekanbaru,Bali,2014-05-01,2,True,868,44500000
1620,CST001620,Umar Nugroho,M,2005-12-22,umarnugroh119@yahoo.com,085750551919,RETAIL,Pelajar/Mahasiswa,Banjarmasin,Riau,2022-12-22,3,True,807,45000000
1621,CST001621,Rina Gunawan,F,1955-09-13,rinagunawa12@outlook.com,087829328507,PRIORITY,TNI/POLRI,Balikpapan,Sumatera Selatan,2022-01-11,3,True,702,17000000
1622,CST001622,Bagas Susanto,M,1961-08-29,bagassusan287@icloud.com,085222094003,RETAIL,TNI/POLRI,Malang,Riau,2014-05-15,12,True,578,27500000
1623,CST001623,Xander Mulyono,M,1977-11-13,xandermuly8@mail.com,085711262030,VIP,Profesional,Bandung,Sumatera Selatan,2022-02-18,11,True,447,13500000
1624,CST001624,Doni Siregar,M,1993-09-21,donisirega852@gmail.com,087711239933,RETAIL,Profesional,Pekanbaru,Sulawesi Selatan,2011-01-29,24,True,653,40000000
1625,CST001625,Agus Wahyudi,M,1968-07-07,aguswahyud118@outlook.com,085296889109,RETAIL,TNI/POLRI,Pontianak,Kepulauan Riau,2014-12-17,13,True,424,21000000
1626,CST001626,Siti Hidayat,F,1969-08-25,sitihidaya67@yahoo.com,081236081641,PRIORITY,PNS,Makassar,Banten,2011-12-31,24,True,608,5500000
1627,CST001627,Xander Lubis,M,1999-10-26,xanderlubi263@gmail.com,087734695449,PRIORITY,PNS,Batam,DKI Jakarta,2012-04-17,19,True,835,50000000
1628,CST001628,Winda Hermawan,F,1958-02-12,windaherma848@yahoo.com,085845669839,RETAIL,Profesional,Pontianak,Kalimantan Timur,2019-04-15,2,True,472,41500000
1629,CST001629,Rina Nugroho,F,1967-11-02,rinanugroh674@gmail.com,085195776253,RETAIL,Pensiunan,Yogyakarta,Sumatera Selatan,2023-11-17,25,True,443,41000000
1630,CST001630,Citra Wijaya,F,1963-08-03,citrawijay961@outlook.com,085828617468,RETAIL,PNS,Bekasi,Kepulauan Riau,2018-10-06,22,True,711,31500000
1631,CST001631,Rina Prasetyo,F,1990-01-04,rinapraset141@icloud.com,085760349824,PRIORITY,Pelajar/Mahasiswa,Banjarmasin,Sulawesi Selatan,2018-09-05,21,False,745,29000000
1632,CST001632,Qita Wijaya,F,1966-03-17,qitawijaya379@mail.com,082177402157,VIP,Wirausaha,Bandung,DI Yogyakarta,2018-11-17,5,True,540,14000000
1633,CST001633,Lukman Susanto,M,1985-08-23,lukmansusa852@gmail.com,081285894961,RETAIL,TNI/POLRI,Pekanbaru,Kalimantan Selatan,2018-10-03,2,True,476,3500000
1634,CST001634,Zara Manurung,F,1975-06-05,zaramanuru204@gmail.com,082218456059,VIP,Wirausaha,Palembang,Kalimantan Timur,2017-05-31,5,True,464,49000000
1635,CST001635,Budi Lubis,M,1962-08-23,budilubis944@icloud.com,085143141408,PRIORITY,Ibu Rumah Tangga,Solo,Jawa Timur,2013-04-18,9,True,809,15500000
1636,CST001636,Yuli Anggraini,F,1998-03-20,yulianggra781@icloud.com,082140211682,RETAIL,Wirausaha,Malang,Sulawesi Selatan,2023-04-10,19,True,861,36000000
1637,CST001637,Rudi Prasetyo,M,1956-05-22,rudipraset824@icloud.com,085724265789,RETAIL,Pelajar/Mahasiswa,Depok,Kalimantan Timur,2010-12-16,11,True,642,31500000
1638,CST001638,Ulfa Permata,F,1986-02-11,ulfapermat428@yahoo.com,085188823725,RETAIL,Karyawan Swasta,Bekasi,Kalimantan Timur,2012-11-10,11,True,459,7000000
1639,CST001639,Maya Harahap,F,2004-12-24,mayaharaha567@gmail.com,085203455388,RETAIL,Ibu Rumah Tangga,Tangerang,DKI Jakarta,2014-03-09,9,True,642,30500000
1640,CST001640,Zara Purnomo,F,1958-12-21,zarapurnom132@icloud.com,087774587120,RETAIL,Profesional,Depok,Jawa Barat,2021-12-09,22,True,510,48500000
1641,CST001641,Nita Hidayat,F,1972-01-04,nitahidaya381@yahoo.com,085721074144,RETAIL,TNI/POLRI,Jakarta,Kepulauan Riau,2012-04-21,13,True,872,21000000
1642,CST001642,Ayu Nasution,F,1989-04-07,ayunasutio361@mail.com,085143319971,PRIORITY,Profesional,Semarang,Jawa Timur,2016-11-10,8,True,802,40000000
1643,CST001643,Bella Lubis,F,1993-10-08,bellalubis479@gmail.com,081300343449,RETAIL,Profesional,Banjarmasin,DI Yogyakarta,2023-10-20,12,True,767,29000000
1644,CST001644,Yanuar Hermawan,M,2001-12-18,yanuarherm95@mail.com,087760215992,RETAIL,Pensiunan,Depok,Riau,2021-05-12,14,False,512,35500000
1645,CST001645,Qori Safitri,M,1980-11-17,qorisafitr889@gmail.com,082231222395,RETAIL,PNS,Yogyakarta,DKI Jakarta,2023-01-31,10,True,751,10500000
1646,CST001646,Tini Safitri,F,2002-02-18,tinisafitr817@mail.com,087774777407,RETAIL,Pelajar/Mahasiswa,Batam,Sumatera Selatan,2014-11-24,25,True,406,3000000
1647,CST001647,Indah Panjaitan,F,1967-06-29,indahpanja876@icloud.com,082112821938,RETAIL,Karyawan Swasta,Malang,Bali,2013-08-20,9,True,468,30000000
1648,CST001648,Sari Lestari,F,1974-05-02,sarilestar211@yahoo.com,081245969206,RETAIL,Pelajar/Mahasiswa,Surabaya,Banten,2023-06-06,18,True,518,9000000
1649,CST001649,Hendra Hartono,M,1978-09-28,hendrahart349@icloud.com,085198118465,RETAIL,Pensiunan,Tangerang,Jawa Barat,2014-08-12,1,True,783,18000000
1650,CST001650,Nita Harahap,F,1962-12-04,nitaharaha776@gmail.com,085183648116,RETAIL,Profesional,Pekanbaru,DI Yogyakarta,2020-08-17,18,True,763,26500000
1651,CST001651,Bella Kusuma,F,1977-02-19,bellakusum588@yahoo.com,081336365972,RETAIL,Ibu Rumah Tangga,Denpasar,Bali,2021-03-17,16,True,587,39000000
1652,CST001652,Maman Lestari,M,2005-02-24,mamanlesta74@yahoo.com,085117491953,RETAIL,PNS,Banjarmasin,Kalimantan Timur,2019-07-15,18,True,491,30500000
1653,CST001653,Xena Susanto,F,1972-03-23,xenasusant623@icloud.com,081276150011,RETAIL,TNI/POLRI,Bogor,Banten,2014-07-01,17,False,557,21000000
1654,CST001654,Yanuar Wibowo,M,1992-01-10,yanuarwibo512@icloud.com,082114990108,VIP,TNI/POLRI,Batam,Kepulauan Riau,2015-08-20,9,True,760,41500000
1655,CST001655,Kevin Anggraini,M,1963-01-13,kevinanggr928@mail.com,082280679967,RETAIL,Pelajar/Mahasiswa,Yogyakarta,Jawa Tengah,2017-09-07,2,True,601,10500000
1656,CST001656,Aditya Rahayu,M,1972-05-17,adityaraha186@mail.com,085132058699,RETAIL,Karyawan Swasta,Makassar,Sumatera Utara,2020-04-10,20,False,453,45500000
1657,CST001657,Hana Harahap,F,1994-10-29,hanaharaha201@yahoo.com,085870115491,PRIORITY,Ibu Rumah Tangga,Cirebon,Riau,2023-11-12,7,True,493,49500000
1658,CST001658,Siti Anggraini,F,1993-01-14,sitianggra349@mail.com,087788861085,RETAIL,Ibu Rumah Tangga,Depok,Sumatera Utara,2021-05-24,17,True,895,33500000
1659,CST001659,Winda Wibowo,F,1972-06-14,windawibow281@outlook.com,085802632767,RETAIL,Profesional,Balikpapan,Sumatera Selatan,2019-03-19,9,True,665,31000000
1660,CST001660,Indah Lubis,F,1978-04-06,indahlubis649@outlook.com,085815534745,RETAIL,Karyawan Swasta,Makassar,DKI Jakarta,2023-01-31,25,True,626,34500000
1661,CST001661,Umar Simanjuntak,M,1955-07-02,umarsimanj743@outlook.com,087796539450,RETAIL,Profesional,Makassar,Bali,2022-07-17,2,True,646,36500000
1662,CST001662,Maman Setiawan,M,2002-09-26,mamansetia204@icloud.com,085269329136,RETAIL,Pensiunan,Solo,DKI Jakarta,2014-11-04,23,False,815,4500000
1663,CST001663,Diana Mulyono,F,1973-10-02,dianamulyo991@outlook.com,081350632405,RETAIL,Karyawan Swasta,Denpasar,Sumatera Utara,2011-03-30,17,True,672,31500000
1664,CST001664,Citra Wibowo,F,1981-02-20,citrawibow479@outlook.com,085746603327,RETAIL,Ibu Rumah Tangga,Makassar,Jawa Barat,2018-11-07,11,True,800,6000000
1665,CST001665,Winda Anggraini,F,1961-04-06,windaanggr899@gmail.com,081227607819,RETAIL,Pelajar/Mahasiswa,Palembang,Bali,2011-03-14,9,True,636,33000000
1666,CST001666,Citra Hermawan,F,1972-08-11,citraherma884@gmail.com,085714435754,RETAIL,Ibu Rumah Tangga,Solo,Sulawesi Selatan,2015-04-18,7,True,411,25000000
1667,CST001667,Oki Wijaya,M,1971-08-30,okiwijaya30@mail.com,087775670718,RETAIL,TNI/POLRI,Tangerang,Sulawesi Selatan,2020-06-25,6,True,768,28500000
1668,CST001668,Cahyo Wibowo,M,1964-11-06,cahyowibow193@mail.com,085845998413,PRIORITY,Wirausaha,Malang,Sumatera Selatan,2012-11-09,17,True,571,47000000
1669,CST001669,Qori Nasution,M,1960-12-07,qorinasuti644@mail.com,085210640707,RETAIL,Pensiunan,Yogyakarta,Bali,2011-01-03,24,True,896,15500000
1670,CST001670,Ivan Hartono,M,2001-06-06,ivanharton474@yahoo.com,085754044927,RETAIL,PNS,Balikpapan,DKI Jakarta,2017-11-17,7,True,631,38000000
1671,CST001671,Aditya Harahap,M,1989-12-26,adityahara252@gmail.com,085778598444,PRIORITY,Profesional,Pontianak,Jawa Timur,2015-10-01,1,True,495,43000000
1672,CST001672,Putra Simanjuntak,M,1988-05-08,putrasiman6@outlook.com,082169901523,PRIORITY,PNS,Bekasi,Sulawesi Selatan,2019-10-10,20,True,605,27000000
1673,CST001673,Ivan Santoso,M,1969-10-25,ivansantos367@mail.com,085240307991,PRIORITY,Pensiunan,Surabaya,Kepulauan Riau,2015-07-08,6,True,506,13000000
1674,CST001674,Doni Susanto,M,1987-01-20,donisusant96@icloud.com,085200423182,RETAIL,Pelajar/Mahasiswa,Solo,Jawa Tengah,2014-10-28,2,True,847,10500000
1675,CST001675,Tono Setiawan,M,1960-01-07,tonosetiaw305@icloud.com,085173857797,PRIORITY,Karyawan Swasta,Makassar,Kalimantan Selatan,2017-10-10,23,True,748,23500000
1676,CST001676,Rudi Anggraini,M,1964-06-01,rudianggra879@gmail.com,087727238264,PRIORITY,Profesional,Medan,Bali,2018-05-28,11,True,585,26000000
1677,CST001677,Rini Wahyudi,F,2002-05-11,riniwahyud678@gmail.com,085259030819,RETAIL,Profesional,Palembang,Banten,2021-10-18,24,True,598,9500000
1678,CST001678,Siti Anggraini,F,1981-05-23,sitianggra568@outlook.com,087815089244,RETAIL,Pensiunan,Surabaya,Jawa Timur,2021-06-30,11,True,877,29000000
1679,CST001679,Hana Lestari,F,1986-08-10,hanalestar715@yahoo.com,085258810822,RETAIL,Profesional,Palembang,Riau,2023-06-28,25,True,721,34500000
1680,CST001680,Eka Hidayat,F,1971-02-21,ekahidayat291@gmail.com,082138724937,RETAIL,PNS,Jakarta,Riau,2018-04-19,2,True,847,24000000
1681,CST001681,Putri Nugroho,F,2004-02-10,putrinugro583@mail.com,085841662395,RETAIL,Ibu Rumah Tangga,Medan,Jawa Tengah,2016-12-18,11,True,513,24500000
1682,CST001682,Eko Rahayu,M,1995-05-29,ekorahayu458@outlook.com,087806412272,RETAIL,Pelajar/Mahasiswa,Pekanbaru,Jawa Timur,2019-09-01,3,False,818,26500000
1683,CST001683,Xander Simanjuntak,M,1973-02-12,xandersima106@mail.com,081205455834,RETAIL,Profesional,Pekanbaru,Sumatera Selatan,2016-03-13,6,False,617,38500000
1684,CST001684,Hendra Hidayat,M,1998-05-23,hendrahida425@icloud.com,081289504910,RETAIL,PNS,Palembang,Jawa Timur,2019-04-20,3,True,589,24000000
1685,CST001685,Nita Saputra,F,1969-03-27,nitasaputr641@icloud.com,085893368609,RETAIL,Wirausaha,Bandung,Kalimantan Timur,2012-02-05,22,True,668,39500000
1686,CST001686,Qita Harahap,F,1957-03-11,qitaharaha35@outlook.com,085283911153,RETAIL,Karyawan Swasta,Batam,Banten,2011-12-22,2,True,762,15000000
1687,CST001687,Xander Wibowo,M,1993-11-19,xanderwibo512@icloud.com,081220388782,PRIORITY,TNI/POLRI,Banjarmasin,Bali,2015-06-14,20,True,552,21000000
1688,CST001688,Maya Prasetyo,F,1991-12-25,mayapraset443@mail.com,082242083481,RETAIL,Karyawan Swasta,Batam,Sumatera Selatan,2020-02-27,10,True,476,49500000
1689,CST001689,Feni Hartono,F,1957-09-09,feniharton475@icloud.com,082227966379,RETAIL,Profesional,Solo,Jawa Barat,2015-10-12,22,True,642,31000000
1690,CST001690,Eka Lubis,F,2005-10-27,ekalubis319@mail.com,087771446939,RETAIL,Profesional,Semarang,Jawa Barat,2013-10-14,11,True,623,28500000
1691,CST001691,Qita Susanto,F,1972-08-01,qitasusant286@gmail.com,082169089649,RETAIL,Pelajar/Mahasiswa,Cirebon,Kepulauan Riau,2023-10-18,17,True,859,10500000
1692,CST001692,Bagas Susanto,M,1968-02-02,bagassusan681@yahoo.com,085168722037,RETAIL,Ibu Rumah Tangga,Banjarmasin,Kepulauan Riau,2015-06-14,9,True,598,46000000
1693,CST001693,Hendra Hermawan,M,1992-02-11,hendraherm942@outlook.com,087757830455,RETAIL,Profesional,Cirebon,Kepulauan Riau,2021-01-12,15,True,733,45500000
1694,CST001694,Winda Lestari,F,1996-04-20,windalesta395@icloud.com,081205512676,RETAIL,Pensiunan,Balikpapan,Banten,2021-04-08,7,False,868,17000000
1695,CST001695,Putra Wijaya,M,1987-12-25,putrawijay110@outlook.com,085753442004,RETAIL,Pelajar/Mahasiswa,Yogyakarta,Banten,2019-03-22,15,True,843,26500000
1696,CST001696,Agus Setiawan,M,1984-03-24,agussetiaw647@icloud.com,081398505651,RETAIL,Profesional,Banjarmasin,Sumatera Utara,2011-11-10,2,True,720,19500000
1697,CST001697,Eko Rahayu,M,1971-09-02,ekorahayu513@mail.com,085763279042,RETAIL,TNI/POLRI,Jakarta,Sumatera Selatan,2022-08-15,2,False,780,35000000
1698,CST001698,Yanuar Anggraini,M,1999-01-21,yanuarangg40@outlook.com,082129184574,RETAIL,Pelajar/Mahasiswa,Pekanbaru,Sulawesi Selatan,2010-12-21,20,True,833,11000000
1699,CST001699,Siti Panjaitan,F,1971-03-02,sitipanjai632@icloud.com,085711435830,RETAIL,PNS,Manado,Riau,2017-11-18,16,True,779,49000000
1700,CST001700,Fitri Setiawan,F,1958-08-08,fitrisetia79@gmail.com,087822168974,RETAIL,Wirausaha,Yogyakarta,Jawa Barat,2019-08-09,10,False,522,12500000
1701,CST001701,Kevin Setiawan,M,1962-06-02,kevinsetia130@mail.com,085131266656,PRIORITY,Karyawan Swasta,Semarang,Jawa Timur,2023-09-03,13,True,611,25500000
1702,CST001702,Maya Santoso,F,1992-07-19,mayasantos257@mail.com,085255267203,RETAIL,Ibu Rumah Tangga,Surabaya,Jawa Tengah,2013-04-07,15,True,457,3000000
1703,CST001703,Dimas Hidayat,M,1994-03-04,dimashiday500@gmail.com,085790571121,RETAIL,TNI/POLRI,Batam,Riau,2022-05-02,23,True,814,14500000
1704,CST001704,Maman Lestari,M,1971-11-01,mamanlesta823@yahoo.com,082205484951,PRIORITY,Pelajar/Mahasiswa,Bogor,Riau,2022-11-19,2,True,697,21500000
1705,CST001705,Rizki Permata,M,1964-09-17,rizkiperma233@gmail.com,082142646855,RETAIL,PNS,Bekasi,DI Yogyakarta,2021-11-04,2,True,838,44500000
1706,CST001706,Lukman Panjaitan,M,1982-05-06,lukmanpanj517@gmail.com,085210933465,RETAIL,Wirausaha,Denpasar,Jawa Timur,2022-03-18,25,True,561,33500000
1707,CST001707,Sari Nugroho,F,1972-05-11,sarinugroh718@gmail.com,081298416437,PRIORITY,PNS,Manado,Kalimantan Timur,2020-06-10,5,True,636,3500000
1708,CST001708,Kartika Wijaya,F,1964-12-26,kartikawij350@icloud.com,082183397178,RETAIL,TNI/POLRI,Yogyakarta,Sumatera Selatan,2014-02-15,20,True,418,25500000
1709,CST001709,Qori Manurung,M,1976-03-28,qorimanuru245@gmail.com,081305591698,RETAIL,TNI/POLRI,Malang,Sulawesi Selatan,2022-08-16,7,False,592,21000000
1710,CST001710,Siti Hermawan,F,1978-02-13,sitihermaw45@mail.com,085245259357,RETAIL,Ibu Rumah Tangga,Batam,Kalimantan Selatan,2016-09-23,12,True,533,28000000
1711,CST001711,Cahyo Santoso,M,1997-01-27,cahyosanto902@outlook.com,085722719260,RETAIL,Pelajar/Mahasiswa,Bandung,Jawa Barat,2022-01-25,18,True,840,4000000
1712,CST001712,Budi Lubis,M,1974-10-06,budilubis859@gmail.com,087819490817,RETAIL,Wirausaha,Bekasi,Riau,2019-10-12,23,True,486,36500000
1713,CST001713,Maman Permata,M,2001-12-31,mamanperma477@mail.com,085801497268,RETAIL,TNI/POLRI,Medan,Sulawesi Selatan,2020-05-11,11,True,735,50000000
1714,CST001714,Feni Wahyudi,F,1957-07-12,feniwahyud461@yahoo.com,085295691922,RETAIL,TNI/POLRI,Depok,Sumatera Utara,2021-01-04,13,True,874,49500000
1715,CST001715,Vera Nugroho,F,2002-08-10,veranugroh179@outlook.com,081207516748,RETAIL,Ibu Rumah Tangga,Depok,Sumatera Utara,2023-09-05,18,True,466,49500000
1716,CST001716,Qori Manurung,M,1999-07-22,qorimanuru522@mail.com,085177935995,RETAIL,Pensiunan,Depok,Bali,2015-11-18,8,True,709,40000000
1717,CST001717,Ulfa Prasetyo,F,1970-12-02,ulfapraset149@gmail.com,081393064691,RETAIL,Ibu Rumah Tangga,Medan,Sulawesi Selatan,2017-11-12,3,True,892,40000000
1718,CST001718,Hendra Hidayat,M,1976-06-09,hendrahida218@gmail.com,082287830568,RETAIL,Ibu Rumah Tangga,Pekanbaru,Jawa Timur,2010-11-04,8,True,569,14000000
1719,CST001719,Sari Rahayu,F,1959-10-12,sarirahayu613@outlook.com,087774781128,RETAIL,Wirausaha,Palembang,DI Yogyakarta,2013-01-17,12,True,518,39500000
1720,CST001720,Aditya Susanto,M,1967-05-01,adityasusa227@gmail.com,085878650394,RETAIL,Ibu Rumah Tangga,Pekanbaru,Kalimantan Selatan,2022-12-27,25,True,428,23000000
1721,CST001721,Liana Panjaitan,F,1999-05-28,lianapanja800@icloud.com,081374312434,RETAIL,Wirausaha,Pekanbaru,Jawa Timur,2020-10-27,17,False,439,7000000
1722,CST001722,Liana Hidayat,F,1957-11-03,lianahiday145@mail.com,082109480369,RETAIL,Profesional,Yogyakarta,Kalimantan Timur,2023-03-07,12,False,495,42000000
1723,CST001723,Citra Wibowo,F,1964-01-04,citrawibow549@mail.com,085808855069,RETAIL,Wirausaha,Pontianak,Kalimantan Timur,2019-02-16,9,True,454,6500000
1724,CST001724,Budi Nugroho,M,1968-02-03,budinugroh799@icloud.com,085849354921,PRIORITY,PNS,Medan,Kalimantan Selatan,2020-12-01,17,True,658,37500000
1725,CST001725,Putri Safitri,F,1965-03-12,putrisafit983@yahoo.com,087835753848,PRIORITY,TNI/POLRI,Medan,Jawa Barat,2014-10-21,11,True,419,15000000
1726,CST001726,Kartika Hidayat,F,1990-06-29,kartikahid659@gmail.com,085742624554,RETAIL,Karyawan Swasta,Jakarta,Jawa Tengah,2011-03-12,4,True,574,48000000
